UID,responseTime_KDT,responseTime_unixtimestamp,Valence,Arousal,Attention,Stress,Duration,Disturbance_level,Emotion_change
729,2019-05-14T12:09:20.000+09:00,1557803360,0,-1,1,0,15,0,-1
727,2019-05-14T12:09:27.000+09:00,1557803367,1,1,0,-1,5,0,1
715,2019-05-14T12:10:15.000+09:00,1557803415,3,3,3,-3,60,-3,0
702,2019-05-14T12:12:13.000+09:00,1557803533,-1,0,-1,1,20,0,0
705,2019-05-14T12:14:06.000+09:00,1557803646,1,-2,1,1,60,1,-1
708,2019-05-14T12:14:20.000+09:00,1557803660,1,-1,-2,1,15,2,-1
706,2019-05-14T12:14:28.000+09:00,1557803668,1,1,1,-1,30,1,0
721,2019-05-14T12:14:50.000+09:00,1557803690,1,1,1,0,20,-1,0
724,2019-05-14T12:16:32.000+09:00,1557803792,2,1,1,-3,20,-2,0
725,2019-05-14T12:23:47.000+09:00,1557804227,0,-1,-3,0,60,-3,0
701,2019-05-14T12:34:49.000+09:00,1557804889,3,3,0,-2,15,1,2
704,2019-05-14T12:38:12.000+09:00,1557805092,-1,1,0,0,5,2,0
702,2019-05-14T12:46:10.000+09:00,1557805570,-2,-1,0,0,20,-1,0
722,2019-05-14T12:46:32.000+09:00,1557805592,1,-2,-1,1,30,2,0
711,2019-05-14T12:47:17.000+09:00,1557805637,2,2,1,-2,30,1,0
709,2019-05-14T12:50:09.000+09:00,1557805809,-1,-1,-1,1,15,3,0
712,2019-05-14T12:53:24.000+09:00,1557806004,1,1,-2,1,5,0,0
726,2019-05-14T12:54:00.000+09:00,1557806040,0,0,-1,-1,10,-1,0
703,2019-05-14T12:54:18.000+09:00,1557806058,0,-1,-1,1,60,0,0
716,2019-05-14T12:54:46.000+09:00,1557806086,3,3,0,-3,30,-3,0
708,2019-05-14T12:55:20.000+09:00,1557806120,-1,1,-1,2,10,1,-1
727,2019-05-14T12:57:20.000+09:00,1557806240,1,2,3,-2,30,0,1
713,2019-05-14T12:57:23.000+09:00,1557806243,3,3,1,-3,30,0,0
729,2019-05-14T12:59:09.000+09:00,1557806349,0,0,-1,0,15,0,-1
721,2019-05-14T13:05:16.000+09:00,1557806716,2,1,1,-1,30,0,0
718,2019-05-14T13:10:56.000+09:00,1557807056,-1,-1,1,1,30,-3,0
718,2019-05-14T13:33:59.000+09:00,1557808439,-1,-1,1,1,10,-3,-1
709,2019-05-14T13:34:12.000+09:00,1557808452,0,-1,-1,1,15,3,0
706,2019-05-14T13:38:10.000+09:00,1557808690,1,1,1,-1,30,1,0
726,2019-05-14T13:40:06.000+09:00,1557808806,1,1,2,-2,30,1,-1
711,2019-05-14T13:40:29.000+09:00,1557808829,1,3,-1,-2,30,0,0
729,2019-05-14T13:41:22.000+09:00,1557808882,0,-1,1,1,20,0,1
708,2019-05-14T13:41:23.000+09:00,1557808883,-1,0,2,1,20,3,0
701,2019-05-14T13:44:44.000+09:00,1557809084,3,3,3,3,30,2,0
727,2019-05-14T13:46:59.000+09:00,1557809219,0,0,3,0,30,2,-1
721,2019-05-14T13:47:09.000+09:00,1557809229,1,1,2,-1,15,0,0
710,2019-05-14T13:52:57.000+09:00,1557809577,1,-1,-1,0,20,0,0
715,2019-05-14T14:00:55.000+09:00,1557810055,3,3,3,-3,60,-3,0
725,2019-05-14T14:05:34.000+09:00,1557810334,0,-1,0,0,60,-3,0
714,2019-05-14T14:10:40.000+09:00,1557810640,2,1,2,-2,60,-2,2
716,2019-05-14T14:16:00.000+09:00,1557810960,3,3,1,-3,20,-3,1
702,2019-05-14T14:16:24.000+09:00,1557810984,-2,-1,0,0,30,0,0
709,2019-05-14T14:21:41.000+09:00,1557811301,1,-1,-1,0,20,3,0
707,2019-05-14T14:22:36.000+09:00,1557811356,0,-1,-1,-2,10,-1,0
711,2019-05-14T14:23:59.000+09:00,1557811439,3,3,-1,-3,30,0,0
706,2019-05-14T14:26:24.000+09:00,1557811584,1,1,1,-1,30,0,0
719,2019-05-14T14:26:41.000+09:00,1557811601,2,1,3,-1,20,0,1
727,2019-05-14T14:28:18.000+09:00,1557811698,-1,-1,-1,1,#N/A,-1,0
726,2019-05-14T14:29:57.000+09:00,1557811797,1,0,1,1,5,-1,0
718,2019-05-14T14:30:08.000+09:00,1557811808,-1,-1,1,2,60,-3,0
705,2019-05-14T14:31:30.000+09:00,1557811890,1,-2,-1,2,60,2,-2
728,2019-05-14T14:34:22.000+09:00,1557812062,1,1,2,-2,5,-1,0
721,2019-05-14T14:35:45.000+09:00,1557812145,1,1,-1,-1,30,0,0
701,2019-05-14T14:37:21.000+09:00,1557812241,2,-3,2,0,30,3,1
724,2019-05-14T14:49:11.000+09:00,1557812951,2,-2,-2,-2,60,-2,0
712,2019-05-14T14:55:01.000+09:00,1557813301,1,1,-2,1,60,-3,0
704,2019-05-14T14:58:46.000+09:00,1557813526,0,-1,1,0,15,1,0
709,2019-05-14T15:01:09.000+09:00,1557813669,0,-1,-1,-1,15,3,0
709,2019-05-14T15:01:09.000+09:00,1557813669,0,-1,-1,-1,15,3,0
703,2019-05-14T15:04:22.000+09:00,1557813862,0,-1,-1,1,30,1,0
718,2019-05-14T15:05:18.000+09:00,1557813918,0,0,-1,0,30,1,0
711,2019-05-14T15:05:55.000+09:00,1557813955,2,3,-2,-2,30,0,0
727,2019-05-14T15:06:24.000+09:00,1557813984,-1,-1,2,0,30,2,0
724,2019-05-14T15:08:15.000+09:00,1557814095,1,-1,-1,-2,15,-2,0
713,2019-05-14T15:09:12.000+09:00,1557814152,3,1,3,-1,30,0,0
722,2019-05-14T15:10:53.000+09:00,1557814253,2,1,2,1,60,1,2
721,2019-05-14T15:12:13.000+09:00,1557814333,1,0,1,0,30,0,0
705,2019-05-14T15:13:10.000+09:00,1557814390,-1,-3,-1,-1,60,1,-2
710,2019-05-14T15:13:12.000+09:00,1557814392,0,0,-1,1,20,-1,0
712,2019-05-14T15:13:20.000+09:00,1557814400,1,1,-2,1,10,-3,0
729,2019-05-14T15:14:08.000+09:00,1557814448,0,-1,0,1,15,-1,-1
728,2019-05-14T15:14:17.000+09:00,1557814457,1,-1,1,-1,20,0,-1
706,2019-05-14T15:14:42.000+09:00,1557814482,1,1,1,0,30,-1,0
719,2019-05-14T15:16:00.000+09:00,1557814560,1,2,0,-1,20,0,0
714,2019-05-14T15:30:30.000+09:00,1557815430,2,1,2,-2,30,-2,2
716,2019-05-14T15:35:39.000+09:00,1557815739,-1,-2,-3,2,30,-3,1
707,2019-05-14T15:40:55.000+09:00,1557816055,0,0,-1,-1,5,-1,0
725,2019-05-14T15:41:42.000+09:00,1557816102,0,-1,0,0,30,-3,0
709,2019-05-14T15:41:47.000+09:00,1557816107,1,0,0,0,15,3,0
702,2019-05-14T15:46:33.000+09:00,1557816393,-1,-1,0,0,15,1,0
710,2019-05-14T15:48:21.000+09:00,1557816501,1,-1,-1,-1,30,0,0
703,2019-05-14T15:50:37.000+09:00,1557816637,-1,-2,-2,2,60,0,-1
721,2019-05-14T15:52:16.000+09:00,1557816736,0,-2,-2,0,30,-2,0
708,2019-05-14T15:52:27.000+09:00,1557816747,2,1,2,-1,30,3,0
718,2019-05-14T15:55:06.000+09:00,1557816906,0,0,-1,1,20,-3,0
728,2019-05-14T15:56:12.000+09:00,1557816972,1,-1,0,0,10,1,-1
726,2019-05-14T15:57:26.000+09:00,1557817046,1,1,1,-1,10,-1,-1
719,2019-05-14T15:57:48.000+09:00,1557817068,0,2,2,-1,20,0,2
722,2019-05-14T15:57:55.000+09:00,1557817075,2,1,1,-1,60,1,2
729,2019-05-14T15:59:09.000+09:00,1557817149,0,-1,-1,0,15,0,-1
727,2019-05-14T15:59:19.000+09:00,1557817159,2,1,0,-2,#N/A,2,0
711,2019-05-14T16:01:24.000+09:00,1557817284,2,3,-2,-2,60,0,0
707,2019-05-14T16:09:42.000+09:00,1557817782,0,-2,-2,-2,10,0,0
701,2019-05-14T16:13:49.000+09:00,1557818029,2,1,2,0,15,-1,0
715,2019-05-14T16:14:11.000+09:00,1557818051,3,3,3,-3,60,-3,0
704,2019-05-14T16:23:47.000+09:00,1557818627,1,-1,0,-1,15,1,0
703,2019-05-14T16:30:27.000+09:00,1557819027,0,-1,-1,2,60,0,0
722,2019-05-14T16:34:24.000+09:00,1557819264,1,-2,-2,0,60,1,0
702,2019-05-14T16:37:39.000+09:00,1557819459,2,1,0,0,30,0,0
705,2019-05-14T16:37:44.000+09:00,1557819464,-2,-3,-3,2,60,2,-2
725,2019-05-14T16:39:45.000+09:00,1557819585,1,-1,0,1,60,-3,0
727,2019-05-14T16:40:38.000+09:00,1557819638,-1,-2,0,2,30,2,-1
707,2019-05-14T16:41:45.000+09:00,1557819705,0,-1,-2,-2,15,-1,0
719,2019-05-14T16:41:55.000+09:00,1557819715,1,2,1,-1,20,0,2
714,2019-05-14T16:42:34.000+09:00,1557819754,3,3,3,-3,30,-3,3
708,2019-05-14T16:44:06.000+09:00,1557819846,1,-1,2,-1,20,3,0
709,2019-05-14T16:45:12.000+09:00,1557819912,2,-1,-1,1,20,3,0
709,2019-05-14T16:45:12.000+09:00,1557819912,2,-1,-1,1,20,3,0
729,2019-05-14T16:46:00.000+09:00,1557819960,0,-1,-1,0,15,-1,-1
716,2019-05-14T16:47:23.000+09:00,1557820043,-1,-1,1,3,30,-3,0
701,2019-05-14T16:47:40.000+09:00,1557820060,3,3,-2,0,20,0,0
715,2019-05-14T16:49:07.000+09:00,1557820147,3,3,3,-3,60,-3,0
715,2019-05-14T17:05:03.000+09:00,1557821103,3,3,3,-3,60,-3,0
711,2019-05-14T17:06:00.000+09:00,1557821160,2,2,-2,-2,30,0,0
726,2019-05-14T17:16:57.000+09:00,1557821817,2,1,1,-2,60,-1,0
727,2019-05-14T17:18:46.000+09:00,1557821926,-1,-1,1,1,30,2,-1
705,2019-05-14T17:19:22.000+09:00,1557821962,-2,-2,-3,2,60,1,-2
712,2019-05-14T17:23:45.000+09:00,1557822225,1,1,-1,-1,10,-2,0
725,2019-05-14T17:24:59.000+09:00,1557822299,1,-2,0,-1,60,-3,0
706,2019-05-14T17:26:01.000+09:00,1557822361,1,1,1,-1,60,0,0
719,2019-05-14T17:26:18.000+09:00,1557822378,1,0,2,-1,20,0,2
722,2019-05-14T17:26:26.000+09:00,1557822386,1,1,2,1,15,1,1
709,2019-05-14T17:27:26.000+09:00,1557822446,1,0,0,0,20,1,0
729,2019-05-14T17:28:10.000+09:00,1557822490,0,0,0,1,20,0,-1
724,2019-05-14T17:28:21.000+09:00,1557822501,1,-2,0,-3,15,-2,0
701,2019-05-14T17:33:38.000+09:00,1557822818,1,3,0,0,20,1,1
713,2019-05-14T17:35:47.000+09:00,1557822947,3,1,3,-2,30,0,0
707,2019-05-14T17:37:11.000+09:00,1557823031,-1,-2,-2,-2,15,2,0
711,2019-05-14T17:51:54.000+09:00,1557823914,2,1,-2,-1,30,0,0
709,2019-05-14T18:07:17.000+09:00,1557824837,0,-3,-3,0,20,2,0
712,2019-05-14T18:07:17.000+09:00,1557824837,1,1,-2,-1,5,-3,0
703,2019-05-14T18:08:18.000+09:00,1557824898,0,-1,-1,2,60,0,0
729,2019-05-14T18:10:13.000+09:00,1557825013,0,-1,0,1,10,0,-1
728,2019-05-14T18:10:46.000+09:00,1557825046,1,-1,0,0,10,1,0
719,2019-05-14T18:11:12.000+09:00,1557825072,1,0,2,-1,20,0,0
715,2019-05-14T18:11:14.000+09:00,1557825074,3,3,3,-3,60,-3,0
726,2019-05-14T18:11:42.000+09:00,1557825102,2,1,2,-2,10,1,0
727,2019-05-14T18:12:34.000+09:00,1557825154,2,1,0,0,20,0,0
722,2019-05-14T18:13:00.000+09:00,1557825180,2,1,2,2,30,2,-1
721,2019-05-14T18:13:04.000+09:00,1557825184,1,0,-1,-1,30,0,0
724,2019-05-14T18:13:07.000+09:00,1557825187,2,2,2,-3,15,-2,0
713,2019-05-14T18:13:17.000+09:00,1557825197,3,0,0,-3,30,0,0
708,2019-05-14T18:13:19.000+09:00,1557825199,2,1,-2,-2,10,1,0
704,2019-05-14T18:14:37.000+09:00,1557825277,1,-1,0,-1,10,2,0
709,2019-05-14T18:17:46.000+09:00,1557825466,0,-3,-3,1,10,3,0
714,2019-05-14T18:18:57.000+09:00,1557825537,3,3,3,-3,60,-3,3
725,2019-05-14T18:24:12.000+09:00,1557825852,2,-1,0,-1,60,-3,0
725,2019-05-14T18:24:12.000+09:00,1557825852,2,-1,0,-1,60,-3,0
721,2019-05-14T18:31:58.000+09:00,1557826318,1,0,0,0,20,0,0
719,2019-05-14T18:36:21.000+09:00,1557826581,0,2,1,-1,30,0,1
716,2019-05-14T18:45:54.000+09:00,1557827154,-1,-3,-1,3,60,-3,0
711,2019-05-14T18:46:43.000+09:00,1557827203,1,1,1,0,20,0,0
712,2019-05-14T18:47:10.000+09:00,1557827230,1,1,-1,-1,10,-3,0
719,2019-05-14T18:51:32.000+09:00,1557827492,1,1,2,-1,20,0,1
715,2019-05-14T18:54:03.000+09:00,1557827643,3,3,3,-3,60,-3,0
726,2019-05-14T18:54:04.000+09:00,1557827644,1,1,2,1,60,-1,-1
729,2019-05-14T18:54:15.000+09:00,1557827655,0,0,0,0,15,0,-1
708,2019-05-14T18:54:23.000+09:00,1557827663,1,-1,-2,-2,20,3,0
702,2019-05-14T18:54:25.000+09:00,1557827665,0,0,-1,1,60,0,0
701,2019-05-14T18:57:09.000+09:00,1557827829,3,3,-1,-1,20,-2,0
706,2019-05-14T18:57:26.000+09:00,1557827846,2,1,1,-2,60,1,0
713,2019-05-14T18:58:38.000+09:00,1557827918,3,-2,1,-2,30,0,0
727,2019-05-14T18:59:59.000+09:00,1557827999,-1,-3,3,1,60,3,-1
704,2019-05-14T19:01:12.000+09:00,1557828072,1,-1,1,-1,15,1,0
707,2019-05-14T19:01:56.000+09:00,1557828116,0,-1,-1,-2,10,0,0
714,2019-05-14T19:31:19.000+09:00,1557829879,3,3,3,-3,60,-3,3
712,2019-05-14T19:32:53.000+09:00,1557829973,1,1,-2,-1,5,2,0
729,2019-05-14T19:33:13.000+09:00,1557829993,0,-1,0,1,15,0,-1
702,2019-05-14T19:36:34.000+09:00,1557830194,-2,-1,0,0,20,0,0
711,2019-05-14T19:36:51.000+09:00,1557830211,2,1,1,-1,20,0,0
728,2019-05-14T19:38:24.000+09:00,1557830304,1,-1,0,0,10,0,0
727,2019-05-14T19:39:49.000+09:00,1557830389,-3,-3,3,3,60,3,-2
701,2019-05-14T19:41:05.000+09:00,1557830465,3,0,1,-1,20,0,0
709,2019-05-14T19:41:12.000+09:00,1557830472,2,1,1,-2,20,3,0
722,2019-05-14T19:42:10.000+09:00,1557830530,2,1,2,2,60,2,1
707,2019-05-14T19:42:59.000+09:00,1557830579,2,-1,0,-2,5,0,0
716,2019-05-14T19:43:12.000+09:00,1557830592,-3,-3,3,3,30,-3,0
704,2019-05-14T19:43:44.000+09:00,1557830624,1,-1,0,0,15,0,0
704,2019-05-14T19:43:44.000+09:00,1557830624,1,-1,0,0,15,0,0
704,2019-05-14T19:43:44.000+09:00,1557830624,1,-1,0,0,15,0,0
715,2019-05-14T19:44:17.000+09:00,1557830657,3,3,3,-3,60,-3,0
713,2019-05-14T19:44:24.000+09:00,1557830664,3,1,3,-2,30,0,0
703,2019-05-14T19:46:48.000+09:00,1557830808,0,0,-1,1,30,0,0
705,2019-05-14T19:47:47.000+09:00,1557830867,3,1,1,1,#N/A,1,-1
721,2019-05-14T19:49:31.000+09:00,1557830971,1,1,1,-1,20,0,0
724,2019-05-14T19:50:20.000+09:00,1557831020,2,2,2,-3,15,-1,0
709,2019-05-14T20:05:18.000+09:00,1557831918,2,2,2,-2,20,3,0
729,2019-05-14T20:16:19.000+09:00,1557832579,0,-1,0,1,15,-1,-2
703,2019-05-14T20:23:23.000+09:00,1557833003,0,0,-1,1,60,0,0
707,2019-05-14T20:23:27.000+09:00,1557833007,2,2,0,-2,5,2,0
705,2019-05-14T20:26:48.000+09:00,1557833208,3,-2,2,2,#N/A,2,-1
712,2019-05-14T20:27:09.000+09:00,1557833229,1,1,1,-1,10,3,0
728,2019-05-14T20:28:26.000+09:00,1557833306,1,-1,0,-1,10,1,-1
727,2019-05-14T20:28:59.000+09:00,1557833339,2,2,3,-2,#N/A,-2,1
709,2019-05-14T20:31:01.000+09:00,1557833461,2,2,2,-2,30,3,0
711,2019-05-14T20:31:25.000+09:00,1557833485,1,-2,1,1,20,1,0
721,2019-05-14T20:32:48.000+09:00,1557833568,0,-2,-2,1,30,0,0
724,2019-05-14T20:34:03.000+09:00,1557833643,2,-2,-2,-2,10,-2,0
725,2019-05-14T20:44:48.000+09:00,1557834288,1,-1,1,0,60,-3,0
725,2019-05-14T20:44:49.000+09:00,1557834289,1,-1,1,0,60,-3,0
726,2019-05-14T21:00:42.000+09:00,1557835242,1,1,1,1,15,-1,1
729,2019-05-14T21:02:23.000+09:00,1557835343,-1,0,-1,0,15,-1,-1
707,2019-05-14T21:02:50.000+09:00,1557835370,2,-1,0,-2,15,2,-2
718,2019-05-14T21:08:07.000+09:00,1557835687,3,1,1,1,30,-3,1
712,2019-05-14T21:09:22.000+09:00,1557835762,1,1,-2,-1,5,-3,0
728,2019-05-14T21:10:20.000+09:00,1557835820,-1,1,0,-1,10,0,1
713,2019-05-14T21:10:27.000+09:00,1557835827,3,2,2,-3,30,0,0
701,2019-05-14T21:12:31.000+09:00,1557835951,3,3,1,-1,30,1,1
708,2019-05-14T21:12:32.000+09:00,1557835952,3,3,3,-3,60,3,0
702,2019-05-14T21:13:14.000+09:00,1557835994,-2,-1,-1,1,30,0,0
706,2019-05-14T21:14:20.000+09:00,1557836060,-2,-3,0,1,30,0,0
727,2019-05-14T21:15:31.000+09:00,1557836131,1,1,2,-3,10,0,1
719,2019-05-14T21:16:32.000+09:00,1557836192,1,2,1,-1,20,0,1
716,2019-05-14T21:39:23.000+09:00,1557837563,-3,-3,-1,3,60,-3,0
728,2019-05-14T21:41:18.000+09:00,1557837678,1,1,1,-1,15,0,0
729,2019-05-14T21:41:31.000+09:00,1557837691,0,-1,0,0,10,0,-1
722,2019-05-14T21:43:22.000+09:00,1557837802,2,1,1,1,60,2,1
710,2019-05-14T21:48:08.000+09:00,1557838088,1,1,1,-2,20,0,1
713,2019-05-14T21:51:35.000+09:00,1557838295,3,3,3,-3,30,0,0
725,2019-05-14T21:53:14.000+09:00,1557838394,1,-1,1,-1,60,-3,0
701,2019-05-14T21:55:10.000+09:00,1557838510,3,2,2,-2,30,-3,3
711,2019-05-14T21:55:16.000+09:00,1557838516,1,2,1,-1,20,0,0
704,2019-05-14T21:56:03.000+09:00,1557838563,0,0,0,0,15,-2,0
704,2019-05-14T21:56:03.000+09:00,1557838563,0,0,0,0,15,-2,0
706,2019-05-14T21:56:51.000+09:00,1557838611,1,1,0,-1,30,0,0
716,2019-05-14T21:58:17.000+09:00,1557838697,-3,-3,3,3,30,-3,0
705,2019-05-14T21:59:16.000+09:00,1557838756,3,3,3,-3,60,-3,3
727,2019-05-14T21:59:17.000+09:00,1557838757,0,-1,-1,1,5,-1,0
721,2019-05-14T21:59:20.000+09:00,1557838760,1,1,-1,0,15,0,0
719,2019-05-14T22:01:12.000+09:00,1557838872,0,2,1,-1,20,0,2
714,2019-05-14T22:34:57.000+09:00,1557840897,3,3,3,-3,60,-3,3
714,2019-05-15T00:14:01.000+09:00,1557846841,3,3,3,-3,60,-3,3
705,2019-05-15T00:14:25.000+09:00,1557846865,1,-1,1,2,60,3,-2
705,2019-05-15T00:15:38.000+09:00,1557846938,0,-2,1,2,60,1,-2
1502,2019-05-15T12:12:44.000+09:00,1557889964,-1,-2,-2,-2,20,3,1
1502,2019-05-15T12:57:37.000+09:00,1557892657,1,1,-1,-1,10,-2,1
1510,2019-05-15T12:59:24.000+09:00,1557892764,2,1,1,-1,30,1,1
1507,2019-05-15T12:59:56.000+09:00,1557892796,-1,-1,-3,3,20,0,0
1501,2019-05-15T13:38:25.000+09:00,1557895105,-2,-1,0,2,20,2,-1
1510,2019-05-15T13:39:21.000+09:00,1557895161,1,2,1,-1,20,2,2
1507,2019-05-15T13:41:46.000+09:00,1557895306,0,0,0,0,20,-3,0
1502,2019-05-15T13:42:26.000+09:00,1557895346,1,-2,1,-2,20,2,0
1501,2019-05-15T14:18:58.000+09:00,1557897538,0,0,-1,0,10,-1,0
1507,2019-05-15T14:23:04.000+09:00,1557897784,0,-1,0,0,20,0,0
1502,2019-05-15T14:24:23.000+09:00,1557897863,2,2,3,2,15,2,0
1509,2019-05-15T14:28:00.000+09:00,1557898080,1,2,1,0,10,-3,-1
1501,2019-05-15T15:06:33.000+09:00,1557900393,0,-2,-2,0,15,0,-1
1509,2019-05-15T15:09:47.000+09:00,1557900587,-1,0,-2,1,30,1,-1
1507,2019-05-15T15:11:44.000+09:00,1557900704,1,1,0,0,5,1,-1
1502,2019-05-15T15:12:25.000+09:00,1557900745,2,1,2,-2,5,2,1
1503,2019-05-15T15:59:02.000+09:00,1557903542,-1,0,0,1,10,0,0
1507,2019-05-15T15:59:52.000+09:00,1557903592,-2,-3,-3,3,5,3,-3
1501,2019-05-15T16:02:10.000+09:00,1557903730,0,-1,-2,0,15,2,-1
1518,2019-05-15T16:28:05.000+09:00,1557905285,0,0,-1,1,30,1,0
1512,2019-05-15T16:33:47.000+09:00,1557905627,0,0,0,0,#N/A,2,-1
1518,2019-05-15T16:38:24.000+09:00,1557905904,0,0,-1,-1,30,0,0
1515,2019-05-15T16:40:58.000+09:00,1557906058,2,2,0,-1,60,-2,1
1506,2019-05-15T16:43:37.000+09:00,1557906217,1,-2,-2,1,20,0,0
1506,2019-05-15T16:43:37.000+09:00,1557906217,1,-2,-2,1,20,0,0
1506,2019-05-15T16:43:37.000+09:00,1557906217,1,-2,-2,1,20,0,0
1513,2019-05-15T16:45:25.000+09:00,1557906325,0,0,2,1,60,2,0
1505,2019-05-15T16:46:06.000+09:00,1557906366,3,3,3,-3,30,0,0
1501,2019-05-15T16:47:17.000+09:00,1557906437,0,-2,-1,-1,15,2,-1
1514,2019-05-15T17:05:34.000+09:00,1557907534,-3,-3,-3,3,20,-3,-3
1502,2019-05-15T17:29:02.000+09:00,1557908942,0,-1,0,-2,30,-1,1
1501,2019-05-15T18:13:25.000+09:00,1557911605,0,-1,0,0,15,-1,0
1519,2019-05-15T18:48:45.000+09:00,1557913725,1,1,2,1,10,1,-1
1521,2019-05-15T18:52:50.000+09:00,1557913970,2,0,2,1,60,3,0
1501,2019-05-15T18:54:29.000+09:00,1557914069,0,0,0,0,10,0,0
1506,2019-05-15T18:55:39.000+09:00,1557914139,2,2,2,-2,20,1,-1
1506,2019-05-15T18:55:39.000+09:00,1557914139,2,2,2,-2,20,1,-1
1526,2019-05-15T18:59:48.000+09:00,1557914388,0,0,1,-1,60,-3,0
1502,2019-05-15T19:00:47.000+09:00,1557914447,2,-1,-2,-1,15,1,0
1510,2019-05-15T19:40:35.000+09:00,1557916835,1,1,2,-2,30,2,1
1513,2019-05-15T19:45:57.000+09:00,1557917157,0,1,1,-1,15,1,0
1513,2019-05-15T20:40:16.000+09:00,1557920416,0,1,1,0,15,1,0
1502,2019-05-15T21:07:02.000+09:00,1557922022,0,-2,-3,3,10,-2,-2
1523,2019-05-15T21:07:37.000+09:00,1557922057,0,-2,-2,-2,15,0,0
1501,2019-05-15T21:21:43.000+09:00,1557922903,1,0,1,1,20,0,0
1502,2019-05-15T21:49:23.000+09:00,1557924563,1,-2,1,0,10,1,0
1517,2019-05-16T09:17:18.000+09:00,1557965838,1,-1,-2,2,10,1,0
1519,2019-05-16T09:51:48.000+09:00,1557967908,-1,1,-2,1,15,-1,0
1517,2019-05-16T09:59:36.000+09:00,1557968376,1,1,2,1,10,3,-1
1523,2019-05-16T10:06:47.000+09:00,1557968807,2,1,0,-1,10,-2,0
1510,2019-05-16T10:07:49.000+09:00,1557968869,2,1,2,-2,#N/A,2,1
1510,2019-05-16T10:10:23.000+09:00,1557969023,2,2,2,0,#N/A,2,2
1514,2019-05-16T10:12:07.000+09:00,1557969127,0,-2,2,3,60,-1,0
1519,2019-05-16T10:18:26.000+09:00,1557969506,-1,-1,1,1,10,2,-1
1504,2019-05-16T10:24:29.000+09:00,1557969869,0,-2,-1,0,30,1,0
1527,2019-05-16T10:28:39.000+09:00,1557970119,1,0,0,-2,10,-3,0
1522,2019-05-16T10:33:43.000+09:00,1557970423,2,1,0,-1,20,-1,0
1509,2019-05-16T10:37:53.000+09:00,1557970673,0,2,-2,1,10,2,0
1515,2019-05-16T10:41:27.000+09:00,1557970887,-2,-1,-1,1,60,-1,1
1520,2019-05-16T10:47:15.000+09:00,1557971235,0,-1,0,-1,60,-1,-1
1506,2019-05-16T10:52:17.000+09:00,1557971537,-1,-2,-1,2,15,0,0
1517,2019-05-16T10:57:55.000+09:00,1557971875,-2,2,-2,2,30,-2,1
1523,2019-05-16T11:01:02.000+09:00,1557972062,1,-1,-1,-2,20,-1,0
1521,2019-05-16T11:06:01.000+09:00,1557972361,2,-3,-3,2,20,-2,0
1505,2019-05-16T11:09:43.000+09:00,1557972583,-2,-2,-2,2,60,-1,0
1514,2019-05-16T11:11:01.000+09:00,1557972661,0,-2,0,-1,60,-2,0
1527,2019-05-16T11:13:58.000+09:00,1557972838,0,0,-1,0,15,0,0
1510,2019-05-16T11:18:21.000+09:00,1557973101,2,2,2,-1,#N/A,2,0
1502,2019-05-16T11:19:31.000+09:00,1557973171,1,0,2,-3,20,-2,0
1509,2019-05-16T11:20:04.000+09:00,1557973204,0,-2,-3,1,30,2,0
1507,2019-05-16T11:24:33.000+09:00,1557973473,2,-1,1,-1,60,3,-3
1504,2019-05-16T11:27:05.000+09:00,1557973625,1,-2,2,0,60,2,0
1521,2019-05-16T11:30:01.000+09:00,1557973801,3,2,3,3,5,2,-1
1525,2019-05-16T11:33:42.000+09:00,1557974022,1,-1,2,1,10,-2,2
1541,2019-05-16T11:34:49.000+09:00,1557974089,-2,2,3,1,10,3,-1
1522,2019-05-16T11:39:26.000+09:00,1557974366,1,0,-1,0,20,-1,0
1517,2019-05-16T11:41:47.000+09:00,1557974507,2,1,-2,-1,30,-3,0
1519,2019-05-16T11:54:27.000+09:00,1557975267,0,-2,2,1,20,2,-2
1523,2019-05-16T12:01:27.000+09:00,1557975687,0,-3,0,-2,10,-3,0
1509,2019-05-16T12:02:33.000+09:00,1557975753,1,-2,0,0,5,1,1
1515,2019-05-16T12:03:29.000+09:00,1557975809,1,2,2,1,30,1,0
1505,2019-05-16T12:05:05.000+09:00,1557975905,0,0,0,0,5,-2,0
1521,2019-05-16T12:05:40.000+09:00,1557975940,1,-1,2,2,10,1,0
1511,2019-05-16T12:08:20.000+09:00,1557976100,2,1,2,-3,60,-2,0
1506,2019-05-16T12:11:45.000+09:00,1557976305,2,2,2,-2,30,2,1
1514,2019-05-16T12:11:58.000+09:00,1557976318,0,-2,1,-2,60,-1,1
1516,2019-05-16T12:15:19.000+09:00,1557976519,0,1,3,3,10,3,-2
1513,2019-05-16T12:15:46.000+09:00,1557976546,1,0,1,2,60,-2,1
1501,2019-05-16T12:17:02.000+09:00,1557976622,0,-2,-1,0,10,0,0
1522,2019-05-16T12:23:08.000+09:00,1557976988,0,-1,-2,0,15,-1,0
1517,2019-05-16T12:24:45.000+09:00,1557977085,2,1,1,1,20,1,0
1510,2019-05-16T12:33:53.000+09:00,1557977633,1,2,2,1,#N/A,1,1
1525,2019-05-16T12:35:33.000+09:00,1557977733,2,1,1,-2,15,-2,2
1541,2019-05-16T12:37:28.000+09:00,1557977848,-2,-3,3,2,30,3,0
1515,2019-05-16T12:44:16.000+09:00,1557978256,1,-2,-2,0,30,-3,-1
